Linux 6.5.0-45-generic (gauss) 	26. 02. 2025 	_x86_64_	(32 CPU)

11:48:21          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:16       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:00:16          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:21        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21      nvme0n1      0,80      0,00     10,40      0,00     13,00      0,00      5,00      0,40
12:00:21          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:21       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:00:21          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:26        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26      nvme0n1      2,60      0,00     27,20      0,00     10,46      0,01      1,77      0,48
12:00:26          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:26       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:00:26          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:31        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31      nvme0n1      1,20      0,00     12,80      0,00     10,67      0,01      5,17      0,48
12:00:31          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:31       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:00:31          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:36        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36      nvme0n1      2,60      0,00     23,20      0,00      8,92      0,01      4,54      0,48
12:00:36          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:36       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:00:36          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:41        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41      nvme0n1      0,60      0,00     12,80      0,00     21,33      0,00      4,67      0,24
12:00:41          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:41       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:00:41          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:46        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46      nvme0n1      3,20      0,00     17,60      0,00      5,50      0,00      0,94      0,40
12:00:46          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:46       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:00:46          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:51        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:51        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:51        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:51        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:51        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
